BetterExportAssetOrder
Improved by burnedpopcorn180
276 - spr_ceroba_staff_battle_phase_2_hurt
277 - spr_martlet_up_run
278 - spr_martlet_right_run
279 - spr_martlet_left_run
280 - spr_martlet_down_run
281 - spr_crispynpc
282 - spr_penillanpc
283 - spr_fliernpcfly
284 - spr_battle_flowey_final_body
285 - spr_attack_ed_hand
286 - spr_fliernpctalk
287 - spr_martlet_journal
288 - spr_rorrimnpc
289 - spr_scnpc
290 - spr_dustbunny
291 - spr_dustsneeze
292 - spr_mfnpc
293 - toriel_up
294 - spr_background_enemy_battle_steamworks_yellow
295 - toriel_down
296 - toriel_left
297 - spr_credits_intermission_martlet_exit_adjust
298 - toriel_right
299 - toriel_standingd
300 - toriel_standingu
301 - toriel_standingl
302 - toriel_standingr
303 - toriel_mask
304 - spr_blackjack_down_walk
305 - spr_blackjack_up_walk
306 - spr_martlet_meteor_big
307 - spr_blackjack_down_talk
308 - spr_martlet_head_angrier
309 - spr_martlet_head_angry
310 - spr_martlet_head_confounded
311 - spr_martlet_head_confused
312 - spr_martlet_head_content
313 - spr_martlet_head_determined
314 - spr_martlet_head_nervous_smile_battle
315 - spr_martlet_head_disappointed
316 - spr_pl_left_geno_shoot
317 - spr_martlet_head_downer
318 - spr_martlet_head_happy
319 - spr_martlets_house_table
320 - spr_martlet_head_melancholic
321 - spr_martlet_head_moderate
322 - spr_martlet_head_nervous
323 - spr_martlet_head_nervous_smile
324 - spr_martlet_head_questioning
325 - spr_storm_fan_lever
326 - spr_factory_03_empty_cache
327 - spr_mansion_grave_bg
328 - spr_martlet_head_regular
329 - spr_martlet_head_sad
330 - spr_martlet_head_shocked
331 - spr_martlet_head_smirk
332 - spr_martlet_head_spook
333 - spr_martlet_head_surprised
334 - spr_martlet_head_suspicious
335 - spr_martlet_head_suspiciouser
336 - spr_martlet_head_unamused
337 - spr_martlet_head_wink
338 - spr_martlet_head_wondering
339 - toriel_idle
340 - toriel_side
341 - toriel_shocked
342 - spr_rock_sorter_pipe_2
343 - toriel_normal
344 - spr_background_enemy_battle_guardener_main
345 - spr_endingb_starlo_talk_mask
346 - toriel_blink
347 - flowey_niceside
348 - flowey_nice
349 - flowey_smirk
350 - spr_quarter_bullet
351 - flowey_pissed
352 - flowey_plain
353 - flowey_plains
354 - flowey_worriedside
355 - spr_martlet_f2_hair
356 - flowey_sad
357 - flowey_worried
358 - spr_floweyenter
359 - spr_gilbert_head
360 - spr_flashback_kanako_soul
361 - spr_gilbert_head_sweat
362 - spr_gilbert_head_blush
363 - spr_angie_head
364 - spr_angie_head_smile
365 - spr_angie_head_unamused
366 - spr_portrait_ceroba_angry
367 - spr_attack_flowey_intermission_hands
368 - spr_portrait_ceroba_irked
369 - spr_portrait_ceroba_grin
370 - spr_portrait_ceroba_neutral
371 - spr_portrait_ceroba_alt
372 - spr_portrait_ceroba_smile
373 - spr_steamworks_vendy_face_boot_3
374 - spr_portrait_ceroba_smile_alt
375 - spr_portrait_ceroba_default
376 - spr_hotland_lobby_lad
377 - spr_portrait_ceroba_closed_eyes
378 - spr_ceroba_transformation_p1_6
379 - spr_portrait_chujin_sad_eye_smirk
380 - spr_pacifist_ending_clover_wobbly
381 - spr_portrait_ceroba_nervous
382 - spr_portrait_ceroba_muttering
383 - spr_axis_damaged_right
384 - spr_portrait_ceroba_unamused
385 - spr_axis_redeyes_ball_loop
386 - spr_credits_honeydew_crowd
387 - spr_credits_intermission_martlet_grab_hat
388 - spr_portrait_ceroba_confounded
389 - spr_ceroba_transformation_p1_4
390 - spr_martlet_head_confounded_battle
391 - spr_dunes_30_sapling_withered
392 - spr_feisty_four_ed_intro
393 - spr_portrait_ceroba_surprised
394 - spr_portrait_ceroba_disapproving
395 - spr_portrait_ceroba_snarky
396 - spr_bigfrog_frogger_frog
397 - spr_credits_sadguy
398 - spr_portrait_ceroba_happy
399 - spr_ceroba_p2_defeated_talk
400 - spr_arcade_heart_big
401 - spr_portrait_ceroba_wat
402 - spr_newhome_building_7
403 - spr_portrait_starlo_angry
404 - spr_portrait_starlo_blush
405 - spr_nupad_overlay
406 - spr_portrait_starlo_disappointed
407 - spr_portrait_starlo_distracted
408 - spr_guardener_guy_gun
409 - spr_hotland_spidergirl
410 - spr_portrait_starlo_embarassed
411 - spr_newhome_bg_building_6
412 - spr_portrait_starlo_embarassed_smile
413 - spr_portrait_starlo_flustered
414 - spr_pl_run_down_geno
415 - spr_portrait_starlo_hidden
416 - spr_portrait_starlo_hurt
417 - spr_portrait_starlo_normal
418 - spr_portrait_starlo_plain
419 - spr_portrait_starlo_point
420 - spr_portrait_starlo_sad
421 - spr_portrait_starlo_serious
422 - spr_portrait_starlo_smile
423 - spr_ceroba_shield_filled
424 - spr_portrait_starlo_smirk
425 - spr_bigfrog_spacefrog
426 - spr_portrait_starlo_surprised
427 - spr_martlets_house_box2
428 - spr_portrait_starlo_sweat
429 - spr_portrait_starlo_nohat_happy
430 - spr_sousborgh_head
431 - spr_portrait_starlo_nohat_normal
432 - spr_portrait_starlo_nohat_sad
433 - spr_portrait_starlo_nohat_smile
434 - spr_portrait_ace_normal
435 - spr_portrait_ace_stern
436 - spr_portrait_ace_smile
437 - spr_portrait_ace_concealed
438 - spr_martlet_final_syringe
439 - spr_portrait_ace_hand
440 - spr_pacifist_ending_cave_layers
441 - spr_flowey_rooftop_idle
442 - spr_portrait_ace_surprised
443 - spr_bigfrog_herofly
444 - spr_credits_queue_2
445 - spr_portrait_moray_normal
446 - spr_portrait_moray_downer
447 - spr_portrait_moray_disbelief
448 - spr_portrait_moray_shaded
449 - spr_portrait_moray_plain
450 - spr_portrait_moray_sweat
451 - spr_portrait_ed_normal
452 - spr_portrait_ed_smile
453 - spr_portrait_ed_mad
454 - spr_portrait_ed_mutter
455 - spr_portrait_mooch_normal
456 - spr_portrait_mooch_surprised
457 - spr_flashback_ceroba_inject
458 - spr_portrait_mooch_happy
459 - spr_attack_guardener_laser
460 - spr_portrait_mooch_nervous
461 - spr_portrait_mooch_crying
462 - spr_portrait_mooch_smile
463 - spr_portrait_mooch_smirk
464 - spr_pops_snowdin_08
465 - spr_dog_walk
466 - spr_portrait_mooch_smug
467 - spr_sans_head_normal
468 - spr_sans_head_side
469 - spr_sans_head_wink
470 - spr_hotel_shop_puppet_idle
471 - spr_steamworks_hermit_entrance
472 - spr_steamworks_21_table_2
473 - spr_portrait_axis_normal
474 - spr_sans_left_walk
475 - spr_sans_up_walk
476 - spr_credits_DALV_PEEK
477 - spr_mail_whale_yellow
478 - spr_steamworks_chem_door
479 - space_test
480 - spr_mail_whale_basket_empty_yellow
481 - spr_mail_whale_basket_clover_yellow
482 - spr_evil_flowey_dies_7
483 - spr_new_home_03_pref_effects
484 - spr_axis_down
485 - spr_dunes30c_bg
486 - spr_axis_left
487 - spr_axis_right
488 - spr_axis_up
489 - spr_arcade_mew
490 - spr_arcade_mew_left
491 - spr_arcade_mew_right
492 - bg_hotland_lab_inside
493 - spr_bigfrog_eightbullet
494 - spr_player_cart_geno
495 - spr_arcade_mew_dies
496 - spr_arcade_heart
497 - spr_arcade_enemy
498 - spr_arcade_enemy_spared
499 - spr_arcade_ghost
500 - spr_sousborgh_right_arm_1
501 - spr_arcade_ghost_spared
502 - spr_arcade_enemy_bullet
503 - spr_arcade_swordsman
504 - spr_arcade_swordsman_attack
505 - spr_martlets_house_box1
506 - spr_credits_ceroba_soul_starlo_walk
507 - spr_arcade_swordsman_spared
508 - spr_arcade_boss
509 - spr_arcade_boss_spared
510 - spr_arcade_enemy_tear
511 - spr_pl_run_left_geno
512 - spr_arcade_menu
513 - spr_arcade_health
514 - spr_arcade_tutorial
515 - spr_arcade_upgrade
516 - spr_arcade_upgrade_rapid
517 - spr_arcade_start
518 - spr_arcade_logo
519 - spr_arcade_title
520 - spr_arcade_game_over
521 - spr_arcade_game_win
522 - spr_card_ace
523 - spr_card_ceroba
524 - spr_martlet_f2_legs
525 - spr_guardener_guy_throwing_items
526 - spr_battle_flowey_paper_weakspot
527 - spr_card_ed
528 - spr_audience_joy_martlet_2
529 - spr_ruins_cheese
530 - spr_card_mooch
531 - spr_card_moray
532 - spr_card_starlo
533 - spr_card_game_background
534 - spr_card_game_hud
535 - spr_card_game_template
536 - spr_card_game_cursor
537 - spr_card_game_victory
538 - spr_card_game_failure
539 - spr_genoset
540 - spr_dimensional_box
541 - spr_mail_station
542 - spr_mail_station_dunes
543 - spr_martlet_up_talk_puddle
544 - spr_pplate
545 - spr_switch
546 - spr_switchmask
547 - spr_door
548 - spr_water
549 - spr_light
550 - spr_ceroba_pillar_debris
551 - spr_fakewaterl
552 - spr_martlets_house_workbench
553 - spr_fakewaterr
554 - spr_ceroba_p2_defeated_death_mask
555 - spr_fakewaterlc
556 - spr_fakewaterlcd
557 - spr_fakewaterlcr
558 - spr_fakewaterrc
559 - spr_fakewatermu
560 - spr_fakewatermd
561 - spr_fakewateropenl
562 - spr_ceroba_reading_chujin
563 - spr_fakewateropenm
564 - spr_fakeopenr
565 - spr_waterm
566 - spr_waterjunk1
567 - spr_frog_tounge_tip_vert
568 - spr_waterjunk2
569 - spr_waterjunk3
570 - spr_sousborg_egg_crack
571 - spr_martlet_syringe_roof
572 - spr_newhome_cone
573 - spr_waterbtm
574 - spr_wardrobe
575 - spr_portrait_kanako_shot
576 - spr_candles
577 - spr_wardrobalon
578 - spr_dalvsroom_gramophone
579 - spr_pl_dance
580 - spr_fridge
581 - spr_dalvdoor
582 - spr_dalvdrawer
583 - spr_dalvsroom_chest
584 - spr_martlet_final_mockup
585 - spr_dalvExit_blocker
586 - spr_dalvs_broom
587 - spr_dalv_boards_pacifist
588 - spr_dalv_boards_neutral
589 - spr_wardrodeflate
590 - spr_dalv_journal
591 - spr_micro1
592 - spr_micro2
593 - spr_micro3
594 - spr_micro4
595 - spr_micro5
596 - spr_attack_guardener_arm
597 - spr_battle_flowey_mechanical_drone
598 - spr_spikes
599 - spr_darkness
600 - spr_waterdr
601 - spr_lemonade
602 - spr_drgate
603 - spr_drgatetop
604 - spr_hiddenentrance
605 - spr_cornweb
606 - spr_featheritem
607 - spr_cornbox1
608 - spr_battle_flowey_yarn_lhand_2
609 - spr_portrait_ceroba_sorrowful
610 - spr_cornbox2
611 - spr_ccitem
612 - spr_dogbox
613 - spr_sousborg_head_destroy
614 - spr_pebbles
615 - spr_credits_mo_bg
616 - spr_tinyboulder
617 - spr_tinierboulder
618 - spr_caterpillar
619 - spr_factory_02_desk1
620 - spr_pl_left_roof
621 - spr_goosic_body_destroy
622 - spr_decitorch
623 - spr_torch
624 - spr_sing
625 - spr_flash
626 - spr_dustcloud
627 - spr_pear
628 - spr_petal_pull_petal3
629 - spr_chujin_look_left
630 - spr_poster
631 - spr_darkruins_doorExit
632 - spr_darkruins_doorLight
633 - spr_fog_filter_darkruins_overworld_yellow
634 - spr_dark_ruins_rope
635 - spr_clover_climb
636 - spr_snowflake
637 - spr_signpost_snowdin_yellow
638 - spr_item_golden_pear_yellow
639 - spr_snowdin_river_ripples_overworld_yellow
640 - spr_steamworks_29_gardener_bot_leave
641 - spr_background_enemy_battle_snowdin_yellow
642 - spr_fishhole_snowdin
643 - spr_giantrock_yellow
644 - spr_adventurers_campfire_yellow
645 - spr_adventure_male_yelllow
646 - spr_adventure_female_yellow
647 - spr_snowdin_04_reflection_mask
648 - spr_molten_rock_overworld_yellow
649 - spr_molten_rock_explode_overworld_yellow
650 - spr_ice_cube_overworld_yellow
651 - spr_puzzle_plank_overworld_yellow
652 - spr_puzzle_rails_overworld_yellow
653 - spr_puzzle_slider_bot_overworld_yellow
654 - spr_cog_overworld_yellow
655 - spr_cogr_overworld_yellow
656 - spr_puzzle_slider_top_overworld_yellow
657 - spr_andrd_y
658 - spr_snowdin06_woodbars
659 - spr_puzzle_funnel_overworld_yellow
660 - spr_snowdin06_puzzlesign
661 - spr_puzzle_water_meter_overworld_yellow
662 - spr_attack_thornflowey
663 - spr_snowdin06_woodgate
664 - spr_lever_puzzle_overworld_yellow
665 - spr_smokepart
666 - spr_roper_overworld_yellow
667 - spr_ropel_overworld_yellow
668 - spr_mansion_door
669 - spr_woodboard_overworld_yellow
670 - spr_puzzle_arrows
671 - spr_clover_geno_laser_finish
672 - bg_shop_cafe_dune
673 - spr_slurpy_yellow
674 - spr_slurpy_up_yellow
675 - spr_slurpy_left_yellow
676 - spr_andrd_stick
677 - spr_slurpy_right_yellow
678 - spr_slurpy_left_talk_yellow
679 - spr_slurpy_right_talk_yellow
680 - spr_credits_gamer_run
681 - spr_slurpy_lamp_yellow
682 - spr_slurpy_retract_yellow
683 - spr_portrait_kanako_pout
684 - spr_martlet_shack_note
685 - spr_santahat_snowdin_yellow
686 - spr_crystal_tree_no_pellets_snowdin_yellow
687 - spr_crystal_tree_snowdin_yellow
688 - spr_mo_menu
689 - spr_goosic_leg_back_destroy
690 - spr_mo_kiosk
691 - spr_mo_stool_yellow
692 - spr_mo_talk_cup
693 - spr_pacifist_ending_starlo_getup
694 - spr_mo_snap_yellow
695 - spr_endingb_starlo_walk_mask
696 - spr_mo_slide_yellow
697 - spr_credits_bro_got_the_walk
698 - spr_feisty_four_moray_head
699 - spr_flowey_big_unamused
700 - spr_rooftop_fg
701 - spr_mo_pour2_yellow
702 - spr_mo_pour1_yellow
703 - spr_truelab_door_frame
704 - spr_mo_kick_yellow
705 - spr_mo_down_talk_yellow
706 - spr_attack_shoes
707 - spr_snowdin_22_clover_sit_overworld_yellow_geno
708 - spr_mo_right_talk_yellow
709 - spr_battle_flowey_gray_fella
710 - spr_mo_left_talk_yellow
711 - spr_mo_up_talk_yellow
712 - spr_battle_enemy_attack_axis_ball_destroy
713 - spr_mo_down_yellow
714 - spr_clover_fall_snowdin_geno
715 - spr_mo_right_yellow
716 - spr_credits_INTERMISSION_STARLO_KNEEL
717 - spr_mo_left_yellow
718 - spr_mo_up_yellow
719 - spr_snowcastle
720 - spr_lake_water
721 - spr_lake_water_mask
722 - spr_ice_wolf
723 - spr_ice
724 - spr_ice_cube
725 - spr_waterice
726 - spr_autofire_toggle_b
727 - spr_water_pillar
728 - spr_flowey_laughs
729 - spr_mail_station_snowdin
730 - spr_martlet_star_bullet
731 - spr_npc_shadow
732 - spr_pl_down_roof
733 - spr_rephil_turn_overworld_yellow
734 - spr_credits_kanako_friend
735 - spr_rephil_turn_away
736 - spr_rephil_overworld_yellow
737 - spr_newhome_elevator
738 - spr_swig_turn_overworld_yellow
739 - spr_light_overlay_entrance
740 - spr_swig_turn_away
741 - spr_toast_turn_overworld_yellow
742 - spr_toast_turn_away
743 - spr_swig_overworld_yellow
744 - spr_toast_overworld_yellow
745 - spr_rephil_flip_overworld_yellow
746 - spr_swig_flip_overworld_yellow
747 - spr_toast_flip_overworld_yellow
748 - spr_shuffler_noball_overworld_yellow
749 - spr_shuffler_ball_overworld_yellow
750 - spr_attack_crying_flowey_tear_medium
751 - spr_flashback_kanako_falls_talk
752 - spr_orange_ball_overworld_yellow
753 - spr_shuffler_arrow
754 - spr_portrait_ceroba_furious
755 - spr_newhome_bg_building_2
756 - spr_honeydew_entrance
757 - spr_flameguy_snowdin_yellow
758 - spr_final_palette
759 - spr_flameguy_gone
760 - spr_blankie_snowdin_yellow
761 - spr_andrd_b
762 - spr_credits_slurpy_room
763 - spr_battle_flowey_gray_laugh
764 - spr_blankie_gone
765 - spr_campfire_snowdin_yellow
766 - spr_martlet_f2_goopz10
767 - spr_campfire_snuffed_snowdin_yellow
768 - spr_npc_salloon_tiny_people
769 - spr_sleepbear_snowdin_yellow
770 - spr_tablenpc_snowdin_yellow
771 - spr_flashback_ruins_door
772 - spr_plant_snowdin_yellow
773 - spr_crayon_1
774 - spr_pl_down_snowdin_geno
775 - spr_couchbear_snowdin_yellow
776 - spr_barnpc_snowdin_yellow
777 - spr_bar_snowdin_yellow
778 - spr_chair_snowdin_yellow
779 - spr_tables_snowdin_yellow
780 - spr_hotland_02b_club_danza_dark
781 - spr_martlet_f2_goop4
782 - spr_carpet_snowdin_yellow
783 - spr_battle_flowey_yarn_rhand_1
784 - spr_honey_cooler_snowdin_yellow
785 - spr_stacked_chair_snowdin_yellow
786 - spr_heater_snowdin_yellow
787 - spr_sofa_snowdin_yellow
788 - spr_extrabar_snowdin_yellow
789 - spr_shopkeeper_snowdin_yellow
790 - spr_steamworks_04_pipe_side
791 - spr_battle_flowey_yarn_rhand_2
792 - spr_rodney_head_geno_snowdin_yellow
793 - spr_rodney_snowdin_yellow
794 - spr_factory_03_axis_wire
795 - spr_rodney_head_snowdin_yellow
796 - spr_soundtrack_head_snowdin_yellow
797 - spr_noteblock_snowdin_yellow
798 - spr_soundtrack_snowdin_yellow
799 - spr_noteblock_head_snowdin_yellow
800 - spr_rodney_sad
801 - spr_sound_sad
802 - spr_noteblock_sad
803 - spr_pacifist_ending_clover_crawl
804 - spr_drums
805 - spr_violin
806 - spr_piano
807 - spr_donald_glover_glove_snowdin_yellow
808 - spr_glove_snowdin_yellow
809 - spr_donald_glover_snowdin_yellow
810 - spr_martlet_f2_goop9
811 - spr_swimmer_snowdin_yellow
812 - spr_torch_fire_snowdin_yellow
813 - spr_torch_snowdin_yellow
814 - spr_torch_talk_snowdin_yellow
815 - spr_lounger_snowdin_yellow
816 - spr_attack_guardener_arm_land_smoke
817 - spr_theorist_snowdin_yellow
818 - spr_background_stars
819 - spr_micro_hotspring_snowdin_yellow
820 - spr_micro_hotspring_nofroggits
821 - spr_ceroba_shield_piece
822 - spr_golden_coffee
823 - spr_credits_ceroba_knock
824 - spr_martha_snowdin_yellow
825 - spr_martha_coffee_snowdin_yellow
826 - spr_resort_sign
827 - spr_martlet_hammer
828 - spr_martlet_hammer_getup
829 - spr_martlet_sign
830 - spr_martlet_bridge_note
831 - spr_bridge_platform_snowdin_yellow
832 - spr_bridge_chain_snowdin_yellow
833 - spr_bridge_platform_stand
834 - spr_cranky_snowdin_yellow
835 - spr_clover_fall_snowdin
836 - spr_mansion_study_overlay
837 - spr_pillow_snowdin_yellow
838 - spr_toriel_sitting
839 - spr_npc_snowflake
840 - spr_directional_sign_both_yellow
841 - spr_directional_sign_right_yellow
842 - spr_directional_sign_left_yellow
843 - spr_snowdin_18_lake
844 - spr_pacifist_ending_starlo_take_gun
845 - spr_rock_sorter_pipe
846 - spr_portrait_fchujin_bruh
847 - spr_flashback_ceroba_sit
848 - spr_snowdin_18_grass
849 - spr_snowdin_18_tree
850 - spr_puzzle_tarp
851 - spr_snowdin_19_woodgate
852 - spr_snowdin_19_woodbars
853 - spr_snowdin_19_funnel
854 - spr_snowdin_19_piston
855 - spr_snowdin_19_piston_back
856 - spr_battle_flowey_wheel_organic
857 - spr_snowdin_19_icecube
858 - spr_snowdin_19_puzzlesign
859 - spr_snowdin_19_rock
860 - spr_flashback_kanako_wipeeyes
861 - spr_newhome_building_5
862 - spr_snowdin_19_rock_explode
863 - spr_steamworks_vendy_face_uhh
864 - spr_portrait_asgore_closed_eyes
865 - spr_martlet_f2_goop3
866 - spr_snowdin_19_cans
867 - spr_snowdin_lamp
868 - spr_snowdin_bench
869 - spr_snowdin_stairs_back
870 - spr_snowdin_stairs_front
871 - spr_axis_body
872 - spr_martlet_station_back
873 - spr_martlet_station
874 - spr_martlet_book
875 - spr_martlet_book_talk
876 - spr_colver_wind_geno
877 - spr_martlet_stand_up
878 - spr_martlet_wake
879 - spr_snowdin_22_raft_move_overworld_yellow
880 - spr_snowdin_22_raft_untie_overworld_yellow
881 - spr_snowdin_22_raft_float_overworld_yellow
882 - spr_snowdin_22_clover_sit_overworld_yellow
883 - spr_snowdin_22_martlet_fly_away_overworld_yellow
884 - spr_battle_flowey_lowpoly_spike_wall
885 - spr_snowdin_22_martlet_untie_rope_overworld_yellow
886 - spr_know_cone_overworld
887 - spr_factory_03_dumpster
888 - spr_frostermit_overworld
889 - spr_ceroba_shield
890 - spr_insomnitot_overworld
891 - spr_ceroba_p1_4_arm
892 - spr_trihecta1_overworld
893 - spr_trihecta2_overworld
894 - spr_trihecta3_overworld
895 - spr_waterfall_bg
896 - spr_waterfall_fg
897 - spr_ava_waterfall
898 - spr_battle_flowey_organic_flowey_weakpoint
899 - spr_ava_lava
900 - spr_bigfrog_platofrm
901 - spr_ava_shadow
902 - spr_comp_titanium
903 - spr_ava_breaks
904 - spr_complex_board
905 - spr_ava_broken
906 - spr_waterfall_clover_sit_overworld_yellow
907 - spr_clover_sit_dark
908 - spr_chujin_looking_down
909 - spr_colver_wind
910 - spr_chujin_npc
911 - spr_martlet_sit
912 - spr_martlet_sit_down
913 - spr_martlet_fly
914 - spr_martlet_sit_book
915 - spr_martlet_sit_surprise
916 - spr_martlet_sit_cling
917 - spr_bigfrog_shockwave
918 - spr_martlet_cling_dark
919 - spr_transition_hotland
920 - spr_martlet_final_wing_attack_mask
921 - spr_martlet_final_fly_away
922 - spr_transition_waterfall
923 - spr_transition_cave
924 - spr_LAVA_TUBE01
925 - spr_credits_ceroba_corn
926 - spr_LAVA_TUBE02
927 - spr_LAVA_TUBE03
928 - spr_pacifist_ending_ceroba_stuff_disappear
929 - spr_LAVA_TUBE04
930 - spr_LAVA_TUBE05
931 - spr_glass_tube
932 - spr_tube_water
933 - spr_martlet_wind
934 - spr_battle_enemy_attack_axis_laser_impact
935 - spr_cave_end
936 - spr_dark_flowey
937 - spr_sandstorm_zone
938 - spr_macro_froggit_room_chest
939 - spr_dunes01_getup
940 - spr_petal_pull_petal1
941 - spr_packing_peanuts
942 - spr_npc_sandstorm
943 - spr_tntman_npc
944 - spr_tntman_npc_alt
945 - spr_red_x
946 - spr_sandstorm_bg
947 - spr_sandstorm_fg
948 - spr_dunes_39_bg
949 - spr_dunes_06_cave_entrance
950 - spr_microfroggit_dunes
951 - spr_item_golden_cactus
952 - spr_storm_fan
953 - spr_storm_fan_stop
954 - spr_fan_fan
955 - spr_poster_board_BREAK_6_OVERLAY
956 - spr_fan_fan_windy
957 - spr_mo_stand_dunes
958 - spr_mo_up_dunes
959 - spr_seesaw_light
960 - spr_mo_right_dunes
961 - spr_mo_left_dunes
962 - spr_mo_down_dunes
963 - spr_mo_talk_down_dunes
964 - spr_mo_talk_up_dunes
965 - spr_mo_dunes_dispense
966 - spr_snowcastle_flag_full
967 - spr_waterfall_animated_bottom
968 - spr_mo_dunes_bucket
969 - spr_mo_dunes_sleeves
970 - spr_credits_garden
971 - spr_dunes_42_c_room_light
972 - spr_mo_dunes_water
973 - spr_mo_slide_dunes
974 - spr_guardener_guy_b_flintlock_reload
975 - spr_water_dispenser
976 - spr_attack_slippery_floor_bucket
977 - spr_water_dispenser_anim
978 - spr_water_dispenser_broken
